timestamp,open,high,low,close,volume
2024-05-20,85.26,98.09,84.08,98.05,627873.1
2024-05-21,98.07,100.04,95.43,97.13,553092.7
2024-05-22,97.13,97.93,92.95,94.44,359569.5
2024-05-23,94.44,99.96,91.13,97.96,753476.7
2024-05-24,97.95,105.03,95.09,99.43,885977.3
2024-05-25,99.43,108.57,99.22,105.23,812613.6
2024-05-26,105.23,112.94,103.63,109.65,857670.3
2024-05-27,109.64,114.73,107.3,108.64,649060.8
2024-05-28,108.65,109.11,103.69,106.45,558342.0
2024-05-29,106.44,107.78,102.59,103.83,458740.3
2024-05-30,103.81,107.41,102.13,102.93,366886.0
2024-05-31,102.93,104.81,100.09,103.82,394226.9
2024-06-01,103.82,105.5,103.61,104.14,194552.4
2024-06-02,104.12,105.39,102.06,103.2,214174.2
2024-06-03,103.18,105.62,100.75,101.13,229504.0
2024-06-04,101.13,104.37,99.76,103.1,320198.1
2024-06-05,103.1,105.59,102.21,104.45,246233.2
2024-06-06,104.47,104.55,101.05,102.49,207813.3
2024-06-07,102.48,104.97,87.91,97.47,709682.5
2024-06-08,97.46,98.14,92.08,92.85,263231.3
2024-06-09,92.84,94.21,91.87,93.44,144279.9
2024-06-10,93.43,93.93,90.38,90.83,333054.2
2024-06-11,90.82,91.12,84.57,87.7,454071.0
2024-06-12,87.71,93.7,86.67,89.98,436049.3
2024-06-13,89.99,90.06,83.04,83.73,450478.2
2024-06-14,83.73,86.18,80.33,83.63,436452.5
2024-06-15,83.63,87.12,83.36,85.88,227128.1
2024-06-16,85.88,86.82,84.18,85.74,265336.1
2024-06-17,85.74,87.94,81.31,84.92,908863.4
2024-06-18,84.91,85.56,73.0,81.96,842474.3
2024-06-19,81.96,88.87,81.39,87.3,648150.2
2024-06-20,87.29,90.1,84.58,84.78,506507.5
2024-06-21,84.77,86.68,81.69,81.94,502268.9
2024-06-22,81.95,82.35,79.58,81.6,263343.3
2024-06-23,81.6,82.81,80.04,80.7,291805.4
2024-06-24,80.7,90.49,76.18,86.24,1194531.6
2024-06-25,86.23,95.3,86.14,92.01,1190265.1
2024-06-26,92.0,95.62,90.0,94.45,617576.5
2024-06-27,94.46,96.48,90.94,93.42,814005.2
2024-06-28,93.42,96.95,92.82,93.53,580323.2
2024-06-29,93.53,97.45,93.51,96.53,404123.4
2024-06-30,96.53,98.12,94.4,97.41,431016.1
2024-07-01,97.42,99.94,96.28,98.28,442139.3
2024-07-02,98.27,99.6,88.36,91.45,1049282.8
2024-07-03,91.46,92.35,83.8,84.22,958766.6
2024-07-04,84.23,85.87,78.69,79.53,849391.9
2024-07-05,79.53,80.37,70.74,79.83,1279588.6
2024-07-06,79.83,83.57,78.38,83.1,391186.7
2024-07-07,83.1,83.32,77.87,78.23,431129.6
2024-07-08,78.23,84.15,75.39,81.98,622243.8
2024-07-09,81.97,86.17,81.21,85.23,463623.8
2024-07-10,85.23,91.16,83.75,91.08,403401.4
2024-07-11,91.08,95.9,88.45,92.74,760947.7
2024-07-12,92.73,98.36,91.86,97.4,736101.8
2024-07-13,97.39,101.7,95.52,99.23,534210.8
2024-07-14,99.22,104.99,99.05,104.35,521928.8
2024-07-15,104.34,106.62,101.2,103.94,709707.6
2024-07-16,103.95,106.75,99.24,100.6,805767.9
2024-07-17,100.58,103.6,97.3,98.01,615766.1
2024-07-18,98.0,100.42,95.33,98.5,465052.0
2024-07-19,98.5,101.29,95.62,100.7,304538.7
2024-07-20,100.7,100.78,98.43,98.92,215936.2
2024-07-21,98.91,100.15,94.14,98.27,350831.1
2024-07-22,98.27,99.56,93.42,94.1,381519.5
2024-07-23,94.08,96.25,91.52,94.42,488148.0
2024-07-24,94.4,94.75,89.2,89.85,263981.5
2024-07-25,89.85,97.16,85.61,92.71,1843544.6
2024-07-26,92.71,103.18,92.58,97.67,1325423.5
